-9.833333,-9.833333,-4.9643393
-3.9999998,-3.9999998,-5.3677254
-2.75,-2.75,-4.364251
-1.5000001,-1.5000001,-3.8812177
-0.6666667,-0.6666667,-2.8473406
-2.9999998,-2.9999998,-2.4723794
-4.2499995,-4.2499995,-0.9990481
-5.4999995,-5.4999995,-1.4425923
-4.2499995,-4.2499995,-0.40001905
-5.083333,-5.083333,-0.97782934
-3.9999998,-3.9999998,-0.93746644
-2.75,-2.75,-1.2656252
-1.5000001,-1.5000001,-1.3700811
-0.6666667,-0.6666667,-1.5521127
-2,-2,-0.07476482
-3.2499998,-3.2499998,-0.22775751
-4.4999995,-4.4999995,-0.55617124
-5.333333,-5.333333,-0.059455514
-3.9999998,-3.9999998,-0.09736129
-2.75,-2.75,-0.93828547
-1.5000001,-1.5000001,-1.3097957
-0.6666667,-0.6666667,-1.1545928
-1,-1,-1.078944
0.25000125,0.25000125,-0.48913303
-1,-1,0.46014416
-2.25,-2.25,0.53728735
-3.0833333,-3.0833333,0.54361445
-3.9999998,-3.9999998,-0.48270014
-2.75,-2.75,-0.66331196
-1.5000001,-1.5000001,-0.92125946
-0.6666667,-0.6666667,-1.2090663
-8.94E-08,-8.94E-08,-0.39882576
-1.2499987,-1.2499987,-0.4389771
-8.94E-08,-8.94E-08,0.35000667
-1.2499987,-1.2499987,0.16993725
-2.0833335,-2.0833335,0.21787205
-0.8333334,-0.8333334,0.14552101
-3.9999998,-3.9999998,0.2969787
-2.75,-2.75,-0.01814887
-3.9999998,-3.9999998,-1.1590513
-2.75,-2.75,-1.2376671
-3.9999998,-3.9999998,-0.8654653
-3.1666665,-3.1666665,-1.360204
0.9999999,0.9999999,-1.4266293
-0.24999872,-0.24999872,-0.3443957
-1.5000001,-1.5000001,-0.6756516
-0.24999872,-0.24999872,-0.6200255
-1.083332,-1.083332,-0.41674674
-3.9999998,-3.9999998,-0.4473301
-2.75,-2.75,-0.7674749
-1.5000001,-1.5000001,-1.0306187
-0.6666667,-0.6666667,-0.9327638
1.9999998,1.9999998,-0.13407922
0.75000125,0.75000125,-0.16551685
1.9999998,1.9999998,0.10026298
0.75000125,0.75000125,0.39077905
-0.08333206,-0.08333206,0.4848533
-3.9999998,-3.9999998,-0.75913274
-3.9166665,-3.9166665,-1.1134516
-3.9999998,-3.9999998,-2.362379
-4.083333,-4.083333,-3.1331813
-4.1666665,-4.1666665,-3.288821
-4.083333,-4.083333,-3.9962816
-4.1666665,-4.1666665,-3.4417145
-4.2499995,-4.2499995,-4.147989
-4.1666665,-4.1666665,-4.309126
-4.083333,-4.083333,-3.2596016
-4.1666665,-4.1666665,-2.8778698
-7.9999995,-7.9999995,-4.513999
-9.249999,-9.249999,-4.692371
-10.499999,-10.499999,-5.329699
-11.333333,-11.333333,-6.7531266
-10.083333,-10.083333,-6.1909103
-8.833333,-8.833333,-6.8020473
-8.999999,-8.999999,-6.5828056
-10.249999,-10.249999,-6.588837
-8.999999,-8.999999,-8.054705
-7.7499995,-7.7499995,-7.5541368
-6.916666,-6.916666,-6.6645103
-7.9999995,-7.9999995,-7.110945
-6.7499995,-6.7499995,-6.7322235
-5.4999995,-5.4999995,-6.504808
-6.7499995,-6.7499995,-5.950183
-7.9999995,-7.9999995,-6.053974
-8.833333,-8.833333,-6.254857
-9.999999,-9.999999,-6.302934
-8.749999,-8.749999,-6.0644345
-9.999999,-9.999999,-6.5710354
-8.749999,-8.749999,-6.831231
-7.916666,-7.916666,-7.077612
-7.9999995,-7.9999995,-6.168619
-9.249999,-9.249999,-6.150983
-10.499999,-10.499999,-6.437058
-9.249999,-9.249999,-6.479071
-10.083333,-10.083333,-6.122984
-10.999999,-10.999999,-6.326439
-9.749999,-9.749999,-6.675117
-8.499999,-8.499999,-6.4976807
-7.666666,-7.666666,-7.2688994
-7.9999995,-7.9999995,-6.9271183
-6.7499995,-6.7499995,-6.7158294
-7.9999995,-7.9999995,-5.595235
-9.249999,-9.249999,-6.033287
-10.083333,-10.083333,-6.026301
-8.833333,-8.833333,-5.7198052
-7.9999995,-7.9999995,-5.52565
-8.833333,-8.833333,-6.837092
-11.999999,-11.999999,-6.2357993
-13.250001,-13.250001,-6.324253
-14.500001,-14.500001,-6.7383122
-15.333334,-15.333334,-6.934998
-14.083334,-14.083334,-8.23814
-12.833333,-12.833333,-7.0266585
-11.999999,-11.999999,-6.9069653
-12.833333,-12.833333,-7.425015
-11.999999,-11.999999,-6.691226
-11.166666,-11.166666,-6.1601195
-7.9999995,-7.9999995,-6.5959477
-6.7499995,-6.7499995,-6.7334766
-7.9999995,-7.9999995,-6.1796203
-9.249999,-9.249999,-5.724523
-10.083333,-10.083333,-5.968159
-8.833333,-8.833333,-6.186952
-7.9999995,-7.9999995,-6.678648
-8.833333,-8.833333,-6.7551346
-13.000001,-13.000001,-6.0006003
-11.749999,-11.749999,-6.493407
-10.499999,-10.499999,-7.0517135
-9.666666,-9.666666,-7.0906186
-7.9999995,-7.9999995,-6.370996
-9.249999,-9.249999,-5.555273
-10.499999,-10.499999,-6.8486285
-9.249999,-9.249999,-6.925145
-10.083333,-10.083333,-6.7686787
-14.000001,-14.000001,-6.421415
-12.749999,-12.749999,-7.0728264
-11.499999,-11.499999,-7.36462
-12.749999,-12.749999,-6.6366687
-11.916666,-11.916666,-7.5286493
-7.9999995,-7.9999995,-6.797933
-7.916666,-7.916666,-6.549776
-7.9999995,-7.9999995,-6.525739
-8.083333,-8.083333,-5.761938
-7.9999995,-7.9999995,-5.4323077
-8.083333,-8.083333,-6.3496404
-7.9999995,-7.9999995,-5.991647
-8.083333,-8.083333,-6.2976565
-8.166666,-8.166666,-4.971293
-8.249999,-8.249999,-6.9215913
-8.166666,-8.166666,-7.0092773
-8.083333,-8.083333,-5.4305124
-8.94E-08,-8.94E-08,-6.7467766
1.2500012,1.2500012,-4.2440386
-8.94E-08,-8.94E-08,-1.4756571
-1.2499987,-1.2499987,0.16779748
-2.0833335,-2.0833335,1.2035662
-1,-1,0.8570769
0.25000125,0.25000125,0.16638994
1.4999998,1.4999998,1.0490628
2.333333,2.333333,0.46321958
-8.94E-08,-8.94E-08,0.69330394
-1.2499987,-1.2499987,1.8887042
-2.5,-2.5,0.9927751
-1.2499987,-1.2499987,1.4673661
-8.94E-08,-8.94E-08,1.656057
-0.8333334,-0.8333334,1.7780026
-8.94E-08,-8.94E-08,2.416261
-0.8333334,-0.8333334,1.9528542
-2,-2,0.97228855
-0.7499987,-0.7499987,0.9950613
0.49999988,0.49999988,0.3124887
1.3333331,1.3333331,0.8146773
0.083334595,0.083334595,0.9303039
-8.94E-08,-8.94E-08,1.1745069
-1.2499987,-1.2499987,0.64033294
-2.5,-2.5,1.580541
-3.333333,-3.333333,1.3454504
-2.9999998,-2.9999998,0.91983825
